player_name,url,position,shoots,height,weight_lb,weight_kg,height_cm,birthdate,birthplace,college,high_school,draft,nba_debut,games,points,rebounds,assists,fg_percentage,fg3_percentage,ft_percentage,efg_percentage
Manny Harris,https://www.basketball-reference.com/players/h/harrima01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Detroit, Michigan
us",Michigan,"Redford in Redford, Michigan",,"October 29, 2010",93,6.2,2.7,1.4,38.0,,73.8,43.0
Mike Harris,https://www.basketball-reference.com/players/h/harrimi01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Hillsboro, Texas
us",Rice University,"Hillsboro in Hillsboro, Texas",,"March 10, 2008",54,3.4,2.1,0.2,46.4,,78.2,46.4
Steve Harris,https://www.basketball-reference.com/players/h/harrist01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Kansas City, Missouri
us",Tulsa,"Blue Springs in Blue Springs, Missouri","Houston Rockets, 1st round (19th pick, 19th overall), 1985 NBA Draft","October 25, 1985",207,7.0,1.8,1.1,43.4,,84.2,43.5
Terrel Harris,https://www.basketball-reference.com/players/h/harrite01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Dallas, Texas
us",Oklahoma State,"South Garland in Garland, Texas",,"December 25, 2011",42,2.3,1.8,0.8,30.0,,67.7,33.6
Tobias Harris,https://www.basketball-reference.com/players/h/harrito02.html,"Power Forward and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Islip, New York
us",Tennessee,"Half Hollow Hills West in Dix Hills, New York","Charlotte Bobcats, 1st round (19th pick, 19th overall), 2011 NBA Draft","January 7, 2012",926,16.2,6.2,2.4,47.7,,83.5,52.9
Tony Harris,https://www.basketball-reference.com/players/h/harrito01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Monroe, Louisiana
us",,"Roosevelt in East Chicago, Indiana",,"February 1, 1991",14,4.9,0.8,0.6,29.1,,86.8,31.8
Aaron Harrison,https://www.basketball-reference.com/players/h/harriaa01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"San Antonio, Texas
us",Kentucky,"Travis in Richmond, Texas",,"November 20, 2015",35,2.3,1.2,0.5,26.1,,61.3,32.6
Andrew Harrison,https://www.basketball-reference.com/players/h/harrian01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"San Antonio, Texas
us",Kentucky,"Travis in Richmond, Texas","Phoenix Suns, 2nd round (14th pick, 44th overall), 2015 NBA Draft","October 26, 2016",145,7.0,2.0,2.8,37.3,,77.9,42.9
Bob Harrison,https://www.basketball-reference.com/players/h/harribo02.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Toledo, Ohio
us",Michigan,"Woodward in Toledo, Ohio","Minneapolis Lakers, 2nd round (11th pick, 23rd overall), 1949 BAA Draft","November 2, 1949",615,7.2,2.5,2.7,35.2,,69.3,
David Harrison,https://www.basketball-reference.com/players/h/harrida01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Nashville, Tennessee
us",Colorado,"Brentwood Academy in Brentwood, Tennessee","Indiana Pacers, 1st round (29th pick, 29th overall), 2004 NBA Draft","November 3, 2004",189,5.0,2.9,0.2,53.0,,52.5,53.0
Shaquille Harrison,https://www.basketball-reference.com/players/h/harrish01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Left",,,,,,"Kansas City, Missouri
us",Tulsa,"Lee's Summit West in Lee's Summit, Missouri",,"February 23, 2018",183,5.2,2.4,1.6,43.5,,71.8,46.6
Jason Hart,https://www.basketball-reference.com/players/h/hartja01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Los Angeles, California
us",Syracuse,"Inglewood in Inglewood, California","Milwaukee Bucks, 2nd round (20th pick, 49th overall), 2000 NBA Draft","April 17, 2001",341,4.8,1.7,2.3,41.7,,78.8,43.9
Josh Hart,https://www.basketball-reference.com/players/h/hartjo01.html,"Small Forward and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,Silver Spr,Villanova,"Sidwell Friends in Washington, District of Columbia","Utah Jazz, 1st round (30th pick, 30th overall), 2017 NBA Draft","October 20, 2017",482,10.0,6.6,2.9,46.8,,75.3,54.9
Isaiah Hartenstein,https://www.basketball-reference.com/players/h/harteis01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Left",,,,,,"Eugene, Oregon
us",,,"Houston Rockets, 2nd round (13th pick, 43rd overall), 2017 NBA Draft","October 17, 2018",336,6.3,5.9,1.8,59.5,,68.5,60.4
Antonio Harvey,https://www.basketball-reference.com/players/h/harvean01.html,"Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Pascagoula, Mississippi
us",,"Pascagoula in Pascagoula, Mississippi",,"November 5, 1993",187,3.0,2.3,0.3,40.7,,51.1,40.8
Donnell Harvey,https://www.basketball-reference.com/players/h/harvedo01.html,"Power Forward and Small Forward


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Power Forward and Small Forward


  
  ▪
  
  
  
  
  Left",,,,,,"Shellman, Georgia
us",Florida,"Randolph-Clay in Cuthbert, Georgia","New York Knicks, 1st round (22nd pick, 22nd overall), 2000 NBA Draft","December 8, 2000",205,5.6,4.0,0.8,46.0,,65.9,46.0
Scott Haskin,https://www.basketball-reference.com/players/h/haskisc01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Riverside, California
us",Oregon State,"Beaumont in Beaumont, California","Indiana Pacers, 1st round (14th pick, 14th overall), 1993 NBA Draft","November 6, 1993",27,2.0,2.0,0.2,46.7,,68.4,46.7
Clem Haskins,https://www.basketball-reference.com/players/h/haskicl01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Campbellsville, Kentucky
us",Western Kentucky,"Taylor County in Campbellsville, Kentucky","Chicago Bulls, 1st round (3rd pick, 3rd overall), 1967 NBA Draft","October 14, 1967",681,12.8,3.1,3.5,44.9,,79.2,
Udonis Haslem,https://www.basketball-reference.com/players/h/hasleud01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Miami, Florida
us",Florida,"Miami Senior in Miami, Florida",,"October 28, 2003",879,7.5,6.6,0.8,48.9,,75.6,48.9
Trenton Hassell,https://www.basketball-reference.com/players/h/hassetr01.html,"Shooting Guard and Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Clarksville, Tennessee
us",Austin Peay State University,"Clarksville in Clarksville, Tennessee","Chicago Bulls, 2nd round (1st pick, 30th overall), 2001 NBA Draft","October 31, 2001",644,5.8,2.8,1.8,44.5,,76.5,45.9
Billy Hassett,https://www.basketball-reference.com/players/h/hassebi01.html,"Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Guard


  
  ▪
  
  
  
  
  Right",,,,,,"New York, New York
us",Notre Dame,"La Salle Academy in New York, New York",,"October 29, 1949",91,4.5,1.1,2.0,27.9,,65.6,
Joe Hassett,https://www.basketball-reference.com/players/h/hassejo01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Providence, Rhode Island
us",Providence,"La Salle Academy in Providence, Rhode Island","Seattle SuperSonics, 3rd round (8th pick, 52nd overall), 1977 NBA Draft","October 19, 1977",292,5.9,1.1,1.3,42.1,,86.1,47.8
Scott Hastings,https://www.basketball-reference.com/players/h/hastisc01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Independence, Kansas
us",Arkansas,"Independence in Independence, Kansas","New York Knicks, 2nd round (6th pick, 29th overall), 1982 NBA Draft","October 30, 1982",578,2.8,2.2,0.5,44.1,,81.1,45.2
Kirk Haston,https://www.basketball-reference.com/players/h/hastoki01.html,"Small Forward and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Lobelville, Tennessee
us",Indiana,"Perry County in Loblesville, Tennessee","Charlotte Hornets, 1st round (16th pick, 16th overall), 2001 NBA Draft","December 7, 2001",27,1.2,1.0,0.3,23.2,,50.0,23.2
Vern Hatton,https://www.basketball-reference.com/players/h/hattove01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,Ow,Kentucky,"Lafayette in Lexington, Kentucky","Cincinnati Royals, 2nd round (2nd pick, 10th overall), 1958 NBA Draft","October 22, 1958",225,5.5,2.4,1.4,34.4,,73.5,
Sam Hauser,https://www.basketball-reference.com/players/h/hausesa01.html,"Small Forward and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Green Bay, Wiscons",,"Stevens Point Area in Stevens Point, Wisconsin",,"November 20, 2021",208,7.1,2.8,0.9,44.8,,81.6,62.2
John Havlicek,https://www.basketball-reference.com/players/h/havlijo01.html,"Small Forward and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,Mart,Ohio State,"Bridgeport in Bridgeport, Ohio","Boston Celtics, 1st round (9th pick, 9th overall), 1962 NBA Draft","October 20, 1962",1270,20.8,6.3,4.8,43.9,,81.5,
Spencer Hawes,https://www.basketball-reference.com/players/h/hawessp01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Seattle, Wash",Washington,"Seattle Preparatory School in Seattle, Washington","Sacramento Kings, 1st round (10th pick, 10th overall), 2007 NBA Draft","November 10, 2007",684,8.7,5.7,1.9,45.7,,71.6,49.0
Steve Hawes,https://www.basketball-reference.com/players/h/hawesst01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Seattle, Wash",Washington,"Mercer Island in Mercer Island, Washington","Cleveland Cavaliers, 2nd round (11th pick, 24th overall), 1972 NBA Draft","October 18, 1974",688,8.4,6.2,1.9,48.3,,79.0,48.5
Bubbles Hawkins,https://www.basketball-reference.com/players/h/hawkiro01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Left",,,,,,"Detroit, Michigan
us",Illinois State,"Pershing in Detroit, Michigan","Golden State Warriors, 3rd round (15th pick, 51st overall), 1975 NBA Draft","October 25, 1975",103,12.7,2.3,1.5,45.3,,70.4,
Connie Hawkins,https://www.basketball-reference.com/players/h/hawkico01.html,"Small Forward, Power Forward, and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward, Power Forward, and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Brooklyn, New York
us",Iowa,"Boys in Brooklyn, New York",,"October 16, 1969 ▪ ABA Debut: October 23, 1967",616,18.7,8.8,4.1,47.9,,77.9,48.0
Hersey Hawkins,https://www.basketball-reference.com/players/h/hawkihe01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Chicago, Ill",Bradley,"Westinghouse in Chicago, Illinois","Los Angeles Clippers, 1st round (6th pick, 6th overall), 1988 NBA Draft","November 4, 1988",983,14.7,3.6,2.9,46.1,,87.0,51.8
Jordan Hawkins,https://www.basketball-reference.com/players/h/hawkijo01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Gaithersburg, Maryland
us",UConn,,"New Orleans Pelicans, 1st round (14th pick, 14th overall), 2023 NBA Draft","October 25, 2023",82,8.7,2.4,1.1,37.9,,84.7,49.1
Juaquin Hawkins,https://www.basketball-reference.com/players/h/hawkiju01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Left",,,,,,"Gardena, California
us",Cal State Long Beach,"Lynwood in Lynwood, California",,"October 30, 2002",58,2.3,1.3,0.8,38.5,,50.0,41.9
Marshall Hawkins,https://www.basketball-reference.com/players/h/hawkima01.html,"Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Forward


  
  ▪
  
  
  
  
  Right",,,,,,Hunt,Tennessee,"Huntington in Huntington, West Virginia","Boston Celtics, 3rd round, 1948 BAA Draft","November 1, 1949",39,3.9,-,1.3,28.2,,68.9,
Michael Hawkins,https://www.basketball-reference.com/players/h/hawkimi01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Canton, Ohio
us",Xavier,"McKinley in Canton, Ohio",,"February 11, 1997",75,1.8,0.9,1.6,37.7,,80.0,44.6
Tom Hawkins,https://www.basketball-reference.com/players/h/hawkito01.html,"Small Forward and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Chicago, Ill",Notre Dame,"Parker in Chicago, Illinois","Minneapolis Lakers, 1st round (4th pick, 4th overall), 1959 NBA Draft","October 18, 1959",764,8.7,6.0,1.1,44.7,,57.0,
Nate Hawthorne,https://www.basketball-reference.com/players/h/hawthna01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Mt. Vernon, Ill",Southern Illinois,"Mount Vernon in Mount Vernon, Illinois","Los Angeles Lakers, 7th round (15th pick, 118th overall), 1973 NBA Draft","October 9, 1973",162,5.4,2.1,0.7,42.1,,66.0,
Chuck Hayes,https://www.basketball-reference.com/players/h/hayesch01.html,"Center and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"San Leandro, California
us",Kentucky,"Modesto Christian in Modesto, California",,"January 18, 2006",644,3.7,5.0,1.2,49.8,,62.0,49.8
Elvin Hayes,https://www.basketball-reference.com/players/h/hayesel01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Rayville, Louisiana
us",Houston,"Eula D. Britton in Rayville, Louisiana","San Diego Rockets, 1st round (1st pick, 1st overall), 1968 NBA Draft","October 17, 1968",1303,21.0,12.5,1.8,45.2,,67.0,45.2
Jarvis Hayes,https://www.basketball-reference.com/players/h/hayesja01.html,"Small Forward and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Atlanta, Georgia
us",,"Frederick Douglass in Atlanta, Georgia","Washington Wizards, 1st round (10th pick, 10th overall), 2003 NBA Draft","October 29, 2003",427,8.3,3.1,1.1,41.5,,79.8,47.4
Jaxson Hayes,https://www.basketball-reference.com/players/h/hayesja02.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"Norman, Oklahoma
us",Texas,"Archbishop Moeller in Cincinnati, Ohio","Atlanta Hawks, 1st round (8th pick, 8th overall), 2019 NBA Draft","October 28, 2019",322,6.8,3.8,0.7,63.8,,71.0,65.0
Jim Hayes,https://www.basketball-reference.com/players/h/hayesji01.html,"Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Shooting Guard


  
  ▪
  
  
  
  
  Left",,,,,,"Rockville Centre, New York
us",Boston University,"St. Agnes in Rockville Centre, New York","Detroit Pistons, 3rd round (13th pick, 47th overall), 1970 NBA Draft",,47,3.1,1.0,1.0,42.2,,77.6,42.2
Killian Hayes,https://www.basketball-reference.com/players/h/hayeski01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Left","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Left",,,,,,"Lakeland, Florida
us",,,"Detroit Pistons, 1st round (7th pick, 7th overall), 2020 NBA Draft","December 23, 2020",210,8.1,2.9,5.2,38.2,,77.5,42.9
Nigel Hayes,https://www.basketball-reference.com/players/h/hayesni01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Westerville, Ohio
us",Wisconsin,"Whitmer in Toledo, Ohio",,"January 21, 2018",9,3.0,2.4,0.7,33.3,,33.3,39.4
Steve Hayes,https://www.basketball-reference.com/players/h/hayesst01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"American Falls, Idaho
us",Idaho State University,"Aberdeen in Aberdeen, Idaho","New York Knicks, 4th round (10th pick, 76th overall), 1977 NBA Draft","December 29, 1981",212,2.6,2.5,0.4,48.2,,50.0,48.2
Gordon Hayward,https://www.basketball-reference.com/players/h/haywago01.html,"Small Forward and Power Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward and Power Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Indianapolis, Indiana
us",Butler,"Brownsburg in Brownsburg, Indiana","Utah Jazz, 1st round (9th pick, 9th overall), 2010 NBA Draft","October 27, 2010",835,15.2,4.4,3.5,45.5,,82.2,51.2
Lazar Hayward,https://www.basketball-reference.com/players/h/haywala01.html,"Small Forward


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Small Forward


  
  ▪
  
  
  
  
  Right",,,,,,"Buffalo, New York
us",Marquette,"Notre Dame Prep in Fitchburg, Massachusetts","Washington Wizards, 1st round (30th pick, 30th overall), 2010 NBA Draft","October 29, 2010",72,2.9,1.3,0.5,34.7,,76.7,39.9
Brendan Haywood,https://www.basketball-reference.com/players/h/haywobr01.html,"Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Center


  
  ▪
  
  
  
  
  Right",,,,,,"New York, New York
us",UNC,"Dudley in Greensboro, North Carolina","Cleveland Cavaliers, 1st round (20th pick, 20th overall), 2001 NBA Draft","November 27, 2001",816,6.8,6.0,0.5,52.8,,58.7,52.8
Spencer Haywood,https://www.basketball-reference.com/players/h/haywosp01.html,"Power Forward and Center


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Power Forward and Center


  
  ▪
  
  
  
  
  Right",,,,,,"Silver City, Mississippi
us",,"Pershing in Detroit, Michigan","Buffalo Braves, 2nd round (13th pick, 30th overall), 1971 NBA Draft","January 4, 1971 ▪ ABA Debut: October 19, 1969",844,20.3,10.3,1.8,46.9,,79.6,46.9
John Hazen,https://www.basketball-reference.com/players/h/hazenjo01.html,"Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Chicago, Ill",Indiana State University,"South Bend Central in South Bend, Indiana",,,6,3.0,-,0.5,35.3,,85.7,
Walt Hazzard,https://www.basketball-reference.com/players/a/abdulma01.html,"Point Guard and Shooting Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard and Shooting Guard


  
  ▪
  
  
  
  
  Right",,,,,,Wilm,UCLA,"Overbrook in Philadelphia, Pennsylvania","Los Angeles Lakers, 1st round (5th pick, 5th overall), 1964 NBA Draft (territorial selection)","October 28, 1964",724,12.6,3.0,4.9,44.1,,75.7,
Luther Head,https://www.basketball-reference.com/players/h/headlu01.html,"Shooting Guard and Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Shooting Guard and Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Chicago, Ill",Illinois,"Manley Career Academy in Chicago, Illinois","Houston Rockets, 1st round (24th pick, 24th overall), 2005 NBA Draft","November 5, 2005",348,8.2,2.4,2.1,42.3,,77.3,51.5
Shane Heal,https://www.basketball-reference.com/players/h/healsh01.html,"Point Guard


  
  ▪
  
  
  Shoots:
  
  Right","Position:
  
  Point Guard


  
  ▪
  
  
  
  
  Right",,,,,,"Melbourne, Australia
au",,"Upper Yarra Secondary College in Yarra Junction, Australia",,"November 1, 1996",49,2.0,0.4,0.8,27.3,,70.0,37.2
